# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Jul  8 18:53:06 CEST 2020
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: chabrier_lognormal_salpeter 
# Kind of output: isochrone tables
# Zin   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 6.30000 1.9500001669 2.7262537479    1.950  0.658  3.7158  3.884    0 3.124 4.733 4.158 3.313 2.805 2.403 1.846 1.394 1.334
0.0152 6.30000 2.0000000000 2.7285690308    2.000  0.687  3.7185  3.878    0 3.052 4.613 4.064 3.231 2.730 2.333 1.785 1.341 1.282
0.0152 6.30000 2.0499999523 2.7307522297    2.050  0.716  3.7212  3.871    0 2.981 4.495 3.972 3.149 2.656 2.263 1.724 1.287 1.230
0.0152 6.30000 2.0999999046 2.7328138351    2.099  0.744  3.7240  3.864    0 2.909 4.378 3.879 3.067 2.581 2.193 1.662 1.233 1.177
0.0152 6.30000 2.1500000954 2.7347631454    2.149  0.770  3.7266  3.858    0 2.844 4.269 3.794 2.992 2.513 2.130 1.607 1.185 1.130
0.0152 6.30000 2.1600162983 2.7351410389    2.159  0.776  3.7271  3.857    0 2.831 4.248 3.777 2.977 2.500 2.117 1.597 1.175 1.121
0.0152 6.30000 2.2000000477 2.7366089821    2.199  0.805  3.7296  3.846    0 2.758 4.133 3.684 2.894 2.424 2.046 1.533 1.118 1.065
0.0152 6.30000 2.2500000000 2.7383584976    2.249  0.841  3.7327  3.832    0 2.668 3.996 3.573 2.795 2.333 1.959 1.456 1.049 0.997
0.0152 6.30000 2.2999999523 2.7400190830    2.299  0.875  3.7357  3.819    0 2.583 3.865 3.466 2.700 2.245 1.876 1.382 0.983 0.932
0.0152 6.30000 2.3430802822 2.7413833141    2.342  0.906  3.7383  3.807    0 2.505 3.747 3.369 2.614 2.166 1.801 1.315 0.923 0.873
0.0152 6.30000 2.4000000954 2.7430980206    2.399  0.955  3.7423  3.785    0 2.383 3.565 3.220 2.480 2.042 1.684 1.210 0.828 0.779
0.0152 6.30000 2.4620923996 2.7448625565    2.461  1.017  3.7474  3.754    0 2.229 3.335 3.032 2.312 1.886 1.536 1.076 0.708 0.660
0.0152 6.30000 2.5222482681 2.7464752197    2.522  1.091  3.7532  3.714    0 2.043 3.067 2.807 2.111 1.700 1.359 0.916 0.562 0.517
0.0152 6.30000 2.5666220188 2.7476079464    2.566  1.156  3.7582  3.676    0 1.879 2.836 2.610 1.935 1.537 1.204 0.775 0.433 0.390
0.0152 6.30000 2.5999999046 2.7484302521    2.600  1.211  3.7625  3.644    0 1.743 2.647 2.446 1.789 1.402 1.076 0.659 0.327 0.285
0.0152 6.30000 2.6096024513 2.7486622334    2.610  1.226  3.7637  3.635    0 1.704 2.594 2.399 1.747 1.363 1.039 0.625 0.297 0.255
0.0152 6.30000 2.6484179497 2.7495799065    2.648  1.290  3.7690  3.599    0 1.545 2.374 2.206 1.577 1.205 0.891 0.490 0.174 0.135
0.0152 6.30000 2.6885399818 2.7504956722    2.689  1.354  3.7749  3.565    0 1.384 2.148 2.007 1.405 1.047 0.743 0.358 0.057 0.019
0.0152 6.30000 2.7286407948 2.7513794899    2.729  1.417  3.7814  3.534    0 1.227 1.922 1.807 1.235 0.893 0.600 0.233 -0.054 -0.089
0.0152 6.30000 2.7680246830 2.7522184849    2.768  1.480  3.7887  3.508    0 1.071 1.701 1.607 1.068 0.743 0.463 0.114 -0.156 -0.188
0.0152 6.30000 2.8000001907 2.7528791428    2.800  1.531  3.7956  3.489    0 0.944 1.517 1.439 0.931 0.621 0.353 0.022 -0.233 -0.263
0.0152 6.30000 2.8184468746 2.7532522678    2.819  1.561  3.8004  3.481    0 0.868 1.404 1.336 0.849 0.551 0.291 -0.029 -0.274 -0.303
0.0152 6.30000 2.8459873199 2.7537987232    2.846  1.607  3.8093  3.475    0 0.753 1.227 1.172 0.724 0.446 0.202 -0.097 -0.323 -0.349
0.0152 6.30000 2.8696331978 2.7542581558    2.870  1.647  3.8192  3.478    0 0.653 1.073 1.023 0.613 0.356 0.129 -0.146 -0.352 -0.376
0.0152 6.30000 2.8896250725 2.7546398640    2.890  1.682  3.8293  3.486    0 0.566 0.939 0.890 0.516 0.280 0.071 -0.181 -0.365 -0.387
0.0152 6.30000 2.9074652195 2.7549750805    2.908  1.713  3.8394  3.498    0 0.488 0.824 0.770 0.429 0.213 0.024 -0.205 -0.370 -0.390
0.0152 6.30000 2.9243688583 2.7552883625    2.925  1.743  3.8496  3.511    0 0.412 0.716 0.654 0.347 0.152 -0.019 -0.225 -0.370 -0.389
0.0152 6.30000 2.9406516552 2.7555861473    2.941  1.773  3.8599  3.526    0 0.339 0.614 0.543 0.267 0.094 -0.058 -0.242 -0.367 -0.384
0.0152 6.30000 2.9564051628 2.7558705807    2.957  1.801  3.8703  3.541    0 0.267 0.517 0.437 0.192 0.040 -0.092 -0.254 -0.361 -0.377
0.0152 6.30000 2.9716887474 2.7561430931    2.972  1.829  3.8806  3.556    0 0.197 0.424 0.334 0.121 -0.009 -0.122 -0.264 -0.354 -0.369
0.0152 6.30000 2.9865489006 2.7564048767    2.987  1.857  3.8909  3.572    0 0.128 0.335 0.234 0.054 -0.055 -0.149 -0.271 -0.345 -0.359
0.0152 6.30000 3.0000000000 2.7566392422    3.000  1.882  3.9004  3.587    0 0.066 0.254 0.146 -0.002 -0.091 -0.170 -0.275 -0.336 -0.348
0.0152 6.30000 3.0046911240 2.7567205429    3.005  1.890  3.9038  3.593    0 0.044 0.225 0.118 -0.020 -0.104 -0.177 -0.276 -0.332 -0.344
0.0152 6.30000 3.0178122520 2.7569458485    3.018  1.915  3.9136  3.609    0 -0.018 0.144 0.039 -0.070 -0.136 -0.195 -0.277 -0.321 -0.332
0.0152 6.30000 3.0306825638 2.7571647167    3.031  1.939  3.9234  3.626    0 -0.078 0.064 -0.032 -0.115 -0.166 -0.211 -0.276 -0.310 -0.319
0.0152 6.30000 3.0433206558 2.7573776245    3.043  1.963  3.9331  3.643    0 -0.137 -0.014 -0.094 -0.155 -0.191 -0.224 -0.273 -0.297 -0.304
0.0152 6.30000 3.0557484627 2.7575850487    3.056  1.986  3.9429  3.661    0 -0.195 -0.088 -0.146 -0.187 -0.211 -0.233 -0.267 -0.284 -0.289
0.0152 6.30000 3.0720226765 2.7578535080    3.072  2.016  3.9560  3.685    0 -0.271 -0.178 -0.203 -0.219 -0.231 -0.241 -0.256 -0.264 -0.266
0.0152 6.30000 3.0879917145 2.7581136227    3.088  2.045  3.9690  3.710    0 -0.344 -0.260 -0.249 -0.243 -0.244 -0.244 -0.241 -0.242 -0.240
0.0152 6.30000 3.1037003994 2.7583665848    3.103  2.074  3.9821  3.737    0 -0.414 -0.332 -0.283 -0.259 -0.252 -0.242 -0.223 -0.217 -0.212
0.0152 6.30000 3.1191966534 2.7586131096    3.119  2.101  3.9952  3.764    0 -0.482 -0.396 -0.308 -0.268 -0.254 -0.236 -0.202 -0.190 -0.181
0.0152 6.30000 3.1345252991 2.7588541508    3.134  2.127  4.0082  3.792    0 -0.548 -0.455 -0.326 -0.273 -0.253 -0.228 -0.178 -0.161 -0.148
0.0152 6.30000 3.1497569084 2.7590909004    3.149  2.152  4.0213  3.821    0 -0.610 -0.507 -0.337 -0.272 -0.248 -0.216 -0.151 -0.130 -0.113
0.0152 6.30000 3.1650054455 2.7593252659    3.164  2.176  4.0344  3.852    0 -0.669 -0.552 -0.341 -0.267 -0.238 -0.201 -0.121 -0.096 -0.076
0.0152 6.30000 3.1804356575 2.7595598698    3.180  2.198  4.0474  3.884    0 -0.724 -0.591 -0.339 -0.256 -0.224 -0.181 -0.088 -0.058 -0.035
0.0152 6.30000 3.1963679790 2.7597992420    3.196  2.217  4.0603  3.918    0 -0.773 -0.621 -0.329 -0.239 -0.203 -0.155 -0.049 -0.016 0.011
0.0152 6.30000 3.2000000477 2.7598533630    3.199  2.221  4.0631  3.926    0 -0.783 -0.626 -0.326 -0.234 -0.197 -0.148 -0.039 -0.005 0.022
0.0152 6.30000 3.2089421749 2.7599861622    3.208  2.230  4.0701  3.946    0 -0.806 -0.637 -0.316 -0.220 -0.182 -0.130 -0.015 0.021 0.050
0.0152 6.30000 3.2180614471 2.7601206303    3.217  2.238  4.0769  3.967    0 -0.825 -0.644 -0.303 -0.204 -0.164 -0.110 0.012 0.050 0.080
0.0152 6.30000 3.2409288883 2.7604539394    3.240  2.232  4.0871  4.017    0 -0.811 -0.607 -0.238 -0.134 -0.092 -0.034 0.097 0.138 0.170
0.0152 6.30000 3.2674846649 2.7608342171    3.266  2.203  4.0924  4.071    0 -0.738 -0.519 -0.137 -0.032 0.012 0.072 0.208 0.250 0.283
0.0152 6.30000 3.2846896648 2.7610766888    3.284  2.173  4.0920  4.102    0 -0.662 -0.442 -0.062 0.041 0.085 0.145 0.280 0.322 0.355
0.0152 6.30000 3.3003900051 2.7612953186    3.299  2.143  4.0901  4.125    0 -0.589 -0.371 0.002 0.104 0.148 0.207 0.341 0.382 0.415
0.0152 6.30000 3.3167188168 2.7615203857    3.315  2.116  4.0877  4.145    0 -0.521 -0.305 0.060 0.160 0.203 0.261 0.393 0.434 0.465
0.0152 6.30000 3.3361518383 2.7617845535    3.335  2.096  4.0860  4.161    0 -0.470 -0.256 0.103 0.201 0.244 0.302 0.432 0.473 0.504
0.0152 6.30000 3.3799414635 2.7623670101    3.378  2.082  4.0866  4.183    0 -0.436 -0.220 0.140 0.238 0.281 0.339 0.470 0.511 0.542
0.0152 6.30000 3.3952701092 2.7625665665    3.393  2.095  4.0900  4.186    0 -0.467 -0.244 0.125 0.226 0.269 0.329 0.462 0.504 0.536
0.0152 6.30000 3.4000000954 2.7626278400    3.398  2.100  4.0915  4.187    0 -0.481 -0.255 0.119 0.220 0.264 0.324 0.459 0.501 0.533
0.0152 6.30000 3.4516241550 2.7632830143    3.450  2.160  4.1078  4.199    0 -0.630 -0.369 0.052 0.161 0.209 0.274 0.423 0.469 0.505
0.0152 6.30000 3.4851441383 2.7636961937    3.483  2.210  4.1231  4.214    0 -0.756 -0.457 0.004 0.121 0.172 0.242 0.404 0.453 0.492
0.0152 6.30000 3.5095534325 2.7639911175    3.507  2.249  4.1358  4.229    0 -0.852 -0.518 -0.026 0.097 0.151 0.225 0.397 0.449 0.490
0.0152 6.30000 3.5292484760 2.7642257214    3.527  2.275  4.1454  4.245    0 -0.916 -0.555 -0.039 0.088 0.144 0.221 0.400 0.455 0.497
0.0152 6.30000 3.5469806194 2.7644343376    3.545  2.291  4.1528  4.260    0 -0.958 -0.574 -0.041 0.090 0.148 0.227 0.411 0.467 0.511
0.0152 6.30000 3.5728363991 2.7647342682    3.570  2.303  4.1607  4.282    0 -0.988 -0.578 -0.029 0.106 0.166 0.247 0.438 0.495 0.541
0.0152 6.30000 3.6000001431 2.7650437355    3.598  2.304  4.1659  4.306    0 -0.989 -0.562 -0.001 0.135 0.196 0.280 0.474 0.532 0.579
0.0152 6.30000 3.6096959114 2.7651529312    3.608  2.304  4.1676  4.314    0 -0.989 -0.556 0.009 0.146 0.207 0.291 0.486 0.545 0.592
0.0152 6.30000 3.6508560181 2.7656085491    3.649  2.291  4.1687  4.336    0 -0.959 -0.521 0.045 0.182 0.244 0.328 0.525 0.584 0.631
0.0152 6.30000 3.7535097599 2.7666943073    3.751  2.297  4.1711  4.351    0 -0.973 -0.527 0.044 0.182 0.245 0.330 0.527 0.587 0.634
0.0152 6.30000 3.8000001907 2.7671635151    3.798  2.309  4.1732  4.354    0 -1.002 -0.549 0.027 0.166 0.229 0.314 0.513 0.574 0.621
0.0152 6.30000 3.8221089840 2.7673819065    3.821  2.315  4.1742  4.354    0 -1.017 -0.560 0.018 0.157 0.220 0.306 0.506 0.567 0.614
0.0152 6.30000 4.0000000000 2.7690365314    4.001  2.387  4.1869  4.352    0 -1.198 -0.700 -0.095 0.051 0.117 0.206 0.415 0.478 0.528
0.0152 6.30000 4.1999998093 2.7707016468    4.198  2.465  4.2004  4.349    0 -1.394 -0.849 -0.217 -0.064 0.005 0.099 0.317 0.382 0.435
0.0152 6.30000 4.4000000954 2.7721905708    4.397  2.539  4.2128  4.345    0 -1.578 -0.989 -0.333 -0.174 -0.102 -0.005 0.222 0.290 0.344
0.0152 6.30000 4.5999999046 2.7735283375    4.598  2.609  4.2248  4.342    0 -1.754 -1.122 -0.443 -0.279 -0.203 -0.102 0.132 0.203 0.259
0.0152 6.30000 4.8000001907 2.7747361660    4.798  2.677  4.2361  4.339    0 -1.922 -1.249 -0.550 -0.379 -0.301 -0.196 0.045 0.118 0.176
0.0152 6.30000 5.0000000000 2.7758312225    4.999  2.740  4.2462  4.334    1 -2.079 -1.369 -0.651 -0.476 -0.395 -0.287 -0.039 0.036 0.096
0.0152 6.30000 5.1999998093 2.7768278122    5.200  2.801  4.2562  4.330    1 -2.231 -1.484 -0.749 -0.569 -0.486 -0.375 -0.121 -0.044 0.018
0.0152 6.30000 5.3999996185 2.7777385712    5.401  2.859  4.2659  4.327    0 -2.377 -1.594 -0.842 -0.657 -0.572 -0.458 -0.198 -0.119 -0.055
0.0152 6.30000 5.5999994278 2.7785730362    5.601  2.916  4.2756  4.325    0 -2.519 -1.700 -0.931 -0.741 -0.653 -0.536 -0.270 -0.189 -0.124
0.0152 6.30000 5.8000001907 2.7793405056    5.801  2.969  4.2840  4.321    0 -2.652 -1.802 -1.018 -0.825 -0.734 -0.615 -0.344 -0.261 -0.194
0.0152 6.30000 6.0000000000 2.7800481319    6.000  3.020  4.2920  4.316    1 -2.781 -1.901 -1.104 -0.907 -0.815 -0.693 -0.416 -0.332 -0.264
0.0152 6.30000 6.1999998093 2.7807025909    6.200  3.071  4.3004  4.313    0 -2.907 -1.996 -1.184 -0.983 -0.889 -0.764 -0.483 -0.397 -0.327
0.0152 6.30000 6.4000000954 2.7813091278    6.399  3.118  4.3080  4.310    1 -3.026 -2.087 -1.263 -1.059 -0.963 -0.836 -0.549 -0.462 -0.391
0.0152 6.30000 7.0000000000 2.7828872204    6.996  3.252  4.3286  4.297    1 -3.360 -2.345 -1.487 -1.274 -1.173 -1.039 -0.740 -0.648 -0.573
0.0152 6.30000 7.2771983147 2.7835140228    7.274  3.309  4.3375  4.293    1 -3.503 -2.456 -1.583 -1.366 -1.263 -1.127 -0.822 -0.728 -0.651
0.0152 6.30000 8.0000000000 2.7849116325    8.001  3.450  4.3597  4.282    1 -3.854 -2.726 -1.817 -1.592 -1.484 -1.342 -1.024 -0.924 -0.843
0.0152 6.30000 9.0000000000 2.7864181995    8.995  3.620  4.3858  4.267    1 -4.281 -3.059 -2.109 -1.874 -1.761 -1.612 -1.279 -1.173 -1.086
0.0152 6.30000 10.0000000000 2.7875771523    9.998  3.771  4.4082  4.252    1 -4.657 -3.345 -2.337 -2.068 -1.955 -1.822 -1.479 -1.390 -1.308
0.0152 6.30000 10.7251596451 2.7882609367   10.726  3.869  4.4227  4.242    1 -4.903 -3.519 -2.502 -2.225 -2.104 -1.963 -1.617 -1.534 -1.451
0.0152 6.30000 11.0000000000 2.7884924412   11.001  3.905  4.4281  4.239    1 -4.993 -3.594 -2.570 -2.293 -2.172 -2.029 -1.679 -1.594 -1.508
0.0152 6.30000 12.0000000000 2.7892313004   12.001  4.026  4.4458  4.226    1 -5.295 -3.874 -2.820 -2.550 -2.433 -2.288 -1.915 -1.812 -1.715
0.0152 6.30000 12.6776647568 2.7896552086   12.673  4.100  4.4563  4.218    1 -5.480 -4.019 -2.954 -2.681 -2.561 -2.410 -2.026 -1.919 -1.826
0.0152 6.30000 14.0000000000 2.7903451920   13.986  4.235  4.4756  4.203    0 -5.817 -4.252 -3.179 -2.891 -2.756 -2.589 -2.189 -2.085 -2.010
0.0152 6.30000 16.0000000000 2.7911391258   15.986  4.411  4.5000  4.183    0 -6.257 -4.616 -3.520 -3.217 -3.082 -2.916 -2.527 -2.419 -2.315
0.0152 6.30000 18.0000000000 2.7917301655   17.958  4.562  4.5202  4.164    0 -6.634 -4.906 -3.791 -3.492 -3.359 -3.192 -2.792 -2.669 -2.557
0.0152 6.30000 18.0016727448 2.7917306423   17.959  4.562  4.5202  4.164    0 -6.634 -4.906 -3.791 -3.492 -3.359 -3.192 -2.792 -2.669 -2.557
0.0152 6.30000 20.0000000000 2.7921848297   19.938  4.692  4.5371  4.146    0 -6.961 -5.134 -4.006 -3.703 -3.573 -3.408 -3.007 -2.879 -2.765
0.0152 6.30000 20.7228851318 2.7923240662   20.649  4.735  4.5424  4.140    0 -7.066 -5.208 -4.075 -3.770 -3.642 -3.476 -3.075 -2.948 -2.833
0.0152 6.30000 23.7066287994 2.7927949429   23.568  4.895  4.5618  4.115    0 -7.467 -5.521 -4.379 -4.077 -3.947 -3.775 -3.363 -3.235 -3.125
0.0152 6.30000 24.0000000000 2.7928338051   23.853  4.910  4.5636  4.112    0 -7.504 -5.551 -4.409 -4.108 -3.977 -3.805 -3.391 -3.263 -3.153
0.0152 6.30000 24.2939453125 2.7928717136   24.135  4.923  4.5651  4.110    0 -7.539 -5.580 -4.437 -4.137 -4.006 -3.832 -3.418 -3.289 -3.180
0.0152 6.30000 27.6778202057 2.7932410240   27.369  5.071  4.5811  4.081    0 -7.907 -5.881 -4.731 -4.419 -4.278 -4.095 -3.678 -3.551 -3.445
0.0152 6.30000 28.0000000000 2.7932708263   27.677  5.084  4.5825  4.078    0 -7.940 -5.905 -4.755 -4.444 -4.303 -4.121 -3.703 -3.576 -3.470
0.0152 6.30000 30.0000000000 2.7934386730   29.566  5.159  4.5900  4.062    0 -8.127 -6.049 -4.896 -4.586 -4.447 -4.265 -3.849 -3.722 -3.614
0.0152 6.30000 33.3161964417 2.7936658859   32.650  5.268  4.5996  4.035    0 -8.399 -6.267 -5.111 -4.800 -4.661 -4.481 -4.071 -3.944 -3.832
0.0152 6.30000 35.0000000000 2.7937619686   34.201  5.319  4.6038  4.020    0 -8.527 -6.369 -5.212 -4.902 -4.763 -4.583 -4.176 -4.050 -3.937
0.0152 6.30000 36.5808448792 2.7938427925   35.637  5.362  4.6070  4.008    0 -8.635 -6.459 -5.302 -4.992 -4.853 -4.673 -4.267 -4.143 -4.029
0.0152 6.30000 40.0000000000 2.7939925194   38.703  5.450  4.6127  3.979    0 -8.854 -6.649 -5.492 -5.183 -5.046 -4.866 -4.461 -4.339 -4.226
0.0152 6.30000 41.6433372498 2.7940542698   40.154  5.487  4.6147  3.966    0 -8.947 -6.734 -5.577 -5.269 -5.131 -4.952 -4.546 -4.425 -4.313
0.0152 6.30000 45.0000000000 2.7941639423   43.072  5.559  4.6175  3.935    0 -9.128 -6.846 -5.686 -5.385 -5.261 -5.096 -4.709 -4.591 -4.499
0.0152 6.30000 47.3972930908 2.7942314148   45.111  5.606  4.6186  3.913    0 -9.244 -6.959 -5.801 -5.502 -5.378 -5.214 -4.830 -4.715 -4.629
0.0152 6.30000 50.0000000000 2.7942960262   47.290  5.653  4.6193  3.889    0 -9.363 -7.078 -5.923 -5.625 -5.503 -5.339 -4.958 -4.848 -4.767
0.0152 6.30000 55.0000076294 2.7944002151   51.354  5.735  4.6185  3.840    0 -9.567 -7.295 -6.144 -5.849 -5.730 -5.568 -5.194 -5.090 -5.016
0.0152 6.30000 60.0000000000 2.7944843769   55.277  5.806  4.6152  3.787    0 -9.746 -7.501 -6.354 -6.063 -5.946 -5.785 -5.415 -5.314 -5.244
0.0152 6.30000 61.8956108093 2.7945120335   56.713  5.831  4.6133  3.766    0 -9.806 -7.575 -6.429 -6.139 -6.023 -5.863 -5.493 -5.392 -5.323
0.0152 6.30000 65.0000000000 2.7945535183   59.030  5.869  4.6095  3.730    0 -9.902 -7.695 -6.551 -6.262 -6.146 -5.987 -5.616 -5.515 -5.445
0.0152 6.30000 67.5491485596 2.7945842743   60.971  5.899  4.6058  3.699    0 -9.979 -7.793 -6.650 -6.363 -6.246 -6.087 -5.714 -5.613 -5.541
0.0152 6.30000 70.0000000000 2.7946112156   62.807  5.928  4.6016  3.666    0 -10.050 -7.885 -6.743 -6.457 -6.339 -6.180 -5.804 -5.701 -5.626
0.0152 6.30000 70.9082107544 2.7946207523   63.456  5.938  4.5998  3.654    0 -10.074 -7.918 -6.776 -6.490 -6.372 -6.212 -5.836 -5.732 -5.656
0.0152 6.30000 78.3574981689 2.7946887016   68.644  6.012  4.5821  3.543    0 -10.260 -8.229 -7.096 -6.817 -6.699 -6.539 -6.161 -6.056 -5.972
0.0152 6.30000 80.0000000000 2.7947015762   69.769  6.028  4.5778  3.517    0 -10.299 -8.299 -7.168 -6.891 -6.774 -6.615 -6.236 -6.129 -6.042
0.0152 6.30000 80.2803344727 2.7947037220   69.965  6.030  4.5769  3.512    0 -10.306 -8.312 -7.181 -6.905 -6.788 -6.629 -6.249 -6.142 -6.055
0.0152 6.30000 87.6728286743 2.7947547436   75.036  6.096  4.5535  3.383    0 -10.470 -8.611 -7.481 -7.196 -7.074 -6.912 -6.531 -6.415 -6.314
0.0152 6.30000 90.0000000000 2.7947688103   76.605  6.116  4.5460  3.342    0 -10.519 -8.709 -7.581 -7.296 -7.172 -7.010 -6.629 -6.512 -6.410
0.0152 6.30000 95.0000000000 2.7947964668   79.889  6.154  4.5341  3.274    0 -10.616 -8.893 -7.771 -7.488 -7.365 -7.202 -6.818 -6.704 -6.602
0.0152 6.30000 100.0000000000 2.7948207855   83.035  6.191  4.5306  3.241    0 -10.706 -9.009 -7.888 -7.604 -7.479 -7.315 -6.925 -6.809 -6.704
0.0152 6.30000 100.9994888306 2.7948250771   83.628  6.197  4.5311  3.239    0 -10.723 -9.023 -7.901 -7.617 -7.491 -7.326 -6.935 -6.818 -6.711
0.0152 6.30000 109.9407653809 2.7948613167   88.735  6.254  4.5362  3.229    0 -10.865 -9.177 -8.035 -7.753 -7.645 -7.476 -7.128 -7.041 -6.995
0.0152 6.30000 118.0453109741 2.7948887348   93.023  6.301  4.5432  3.230    0 -10.983 -9.253 -8.108 -7.824 -7.715 -7.547 -7.197 -7.111 -7.065
0.0152 6.30000 120.0000152588 2.7948944569   94.008  6.312  4.5450  3.231    0 -11.010 -9.269 -8.124 -7.839 -7.730 -7.562 -7.212 -7.126 -7.081
0.0152 6.30000 128.3438262939 2.7948944569   97.851  6.353  4.5620  3.276    0 -11.111 -9.257 -8.107 -7.818 -7.706 -7.538 -7.186 -7.100 -7.057
0.0152 6.30000 141.3145751953 2.7948944569  103.210  6.410  4.5934  3.367    0 -11.255 -8.915 -7.753 -7.479 -7.367 -7.162 -6.797 -6.713 -6.756
0.0152 6.30000 150.0000000000 2.7948944569  106.409  6.445  4.6174  3.442    0 -11.343 -8.969 -7.808 -7.534 -7.423 -7.219 -6.859 -6.778 -6.826
0.0152 6.30000 200.0000305176 2.7948944569  103.453  6.495  4.7169  3.777    0 -11.468 -8.620 -7.492 -7.178 -7.105 -6.932 -6.695 -6.673 -6.806
0.0152 6.30000 223.9548034668 2.7948944569   97.005  6.480  4.7422  3.866    0 -11.429 -8.553 -7.480 -7.172 -7.131 -6.973 -6.843 -6.856 -7.059
0.0152 6.30000 228.7502136230 2.7948944569   94.805  6.471  4.7498  3.895    0 -11.409 -8.652 -7.628 -7.341 -7.324 -7.173 -7.119 -7.148 -7.377
0.0152 6.30000 232.6414489746 2.7948944569   93.031  6.464  4.7548  3.914    0 -11.391 -8.618 -7.598 -7.309 -7.294 -7.147 -7.095 -7.127 -7.357
0.0152 6.30000 236.4055328369 2.7948944569   91.341  6.457  4.7585  3.928    0 -11.372 -8.587 -7.568 -7.279 -7.265 -7.120 -7.071 -7.104 -7.336
0.0152 6.30000 240.5035705566 2.7948944569   89.531  6.448  4.7616  3.940    0 -11.351 -8.556 -7.540 -7.249 -7.237 -7.094 -7.047 -7.082 -7.315
0.0152 6.30000 245.7772064209 2.7948944569   87.271  6.437  4.7640  3.950    0 -11.322 -8.519 -7.504 -7.213 -7.202 -7.060 -7.015 -7.051 -7.286
0.0152 6.30000 250.0000000000 2.7948944569   85.540  6.427  4.7649  3.955    0 -11.298 -8.491 -7.477 -7.185 -7.175 -7.033 -6.989 -7.025 -7.260
0.0152 6.30000 268.1419982910 2.7948944569   80.361  6.398  4.7655  3.959    0 -11.224 -8.410 -7.395 -7.103 -7.093 -6.950 -6.906 -6.941 -7.177
0.0152 6.30000 293.8942260742 2.7948944569   74.201  6.360  4.7663  3.965    0 -11.130 -8.312 -7.297 -7.004 -6.994 -6.852 -6.807 -6.843 -7.080
0.0152 6.30000 300.0000305176 2.7948944569   72.920  6.352  4.7665  3.967    0 -11.110 -8.289 -7.274 -6.981 -6.971 -6.829 -6.784 -6.821 -7.057
0.0152 6.30000 331.4167785645 2.7948944569   67.842  6.318  4.7675  3.973    0 -11.025 -8.197 -7.182 -6.888 -6.878 -6.736 -6.692 -6.728 -6.965
0.0152 6.30000 350.0000000000 2.7948944569   65.513  6.301  4.7678  3.976    0 -10.984 -8.152 -7.137 -6.843 -6.833 -6.691 -6.646 -6.683 -6.920
0.0152 6.30000 350.0000915527 2.7948944569   60.513  6.263  4.7682  3.981    0 -10.888 -8.020 -7.000 -6.702 -6.689 -6.546 -6.493 -6.527 -6.765
0.0152 6.30000 350.0001831055 2.7948944569   55.136  6.219  4.7694  3.990    0 -10.777 -7.874 -6.848 -6.547 -6.532 -6.387 -6.327 -6.360 -6.599
0.0152 6.30000 350.0002746582 2.7948944569   50.657  6.178  4.7712  4.001    0 -10.675 -7.738 -6.706 -6.401 -6.384 -6.238 -6.169 -6.201 -6.438
0.0152 6.30000 350.0003662109 2.7948944569   46.555  6.138  4.7742  4.017    0 -10.574 -7.591 -6.553 -6.242 -6.222 -6.077 -5.997 -6.027 -6.263
0.0152 6.30000 350.0004577637 2.7948944569   43.244  6.103  4.7786  4.038    0 -10.486 -7.455 -6.413 -6.097 -6.076 -5.931 -5.844 -5.872 -6.109
0.0152 6.30000 350.0005187988 2.7948944569   40.602  6.073  4.7851  4.066    0 -10.412 -7.329 -6.284 -5.963 -5.943 -5.799 -5.708 -5.737 -5.975
0.0152 6.30000 350.0005798340 2.7948944569   38.944  6.054  4.7925  4.097    0 -10.365 -7.226 -6.181 -5.855 -5.835 -5.694 -5.600 -5.629 -5.871
0.0152 6.30000 350.0006103516 2.7948944569   36.927  6.060  4.9126  4.547    0 -10.381 -6.588 -5.549 -5.268 -5.287 -5.115 -5.077 -5.143 -5.430
0.0152 6.30000 350.0006408691 2.7948944569   36.149  6.054  4.9503  4.695    0 -10.366 -6.403 -5.366 -5.115 -5.143 -4.941 -4.912 -4.985 -5.272
0.0152 6.30000 350.0006713867 2.7948944569   35.543  6.075  5.0971  5.255    0 -10.416 -5.845 -4.832 -4.699 -4.746 -4.468 -4.474 -4.578 -4.871
0.0152 6.30000 350.0007324219 2.7948944569   33.293  6.033  5.1213  5.365    0 -10.312 -5.574 -4.536 -4.431 -4.475 -4.196 -4.192 -4.304 -4.588
0.0152 6.30000 350.0007934570 2.7948944569   31.025  5.997  5.1227  5.375    0 -10.223 -5.401 -4.348 -4.239 -4.272 -4.002 -3.979 -4.089 -4.362
